Time,NodeId,NodeType,Throughput_Mbps,Latency_ms,PacketLoss_Rate,Jitter_ms,SignalStrength_dBm,CPU_Usage,Memory_Usage,Buffer_Occupancy,Active_Links,Neighbor_Count,Link_Utilization,Critical_Load,Normal_Load,Energy_Level,X_Position,Y_Position,Z_Position,Operational_Status,Voltage_Level,Power_Stability,Degradation_Level,Fault_Severity,Time_Of_Day_Factor,Traffic_Pattern_Factor,Seasonal_Factor
130.000,30,access,16.000,50.000,0.013,6.000,-78.000,61.000,45.000,72.000,1,1,32.000,29.000,57.000,95.667,60.000,-60.000,0.000,1,218.000,0.952,0.000,0.000,0.602,0.800,1.000
130.000,31,access,26.000,53.000,0.020,7.300,-86.000,58.000,73.000,69.000,1,1,35.000,25.000,53.000,95.667,100.000,-60.000,0.000,1,219.000,0.957,0.000,0.000,0.602,0.800,1.000
130.000,32,access,14.000,43.000,0.012,4.300,-82.000,65.000,50.000,64.000,1,1,66.000,38.000,56.000,95.667,-100.000,-20.000,0.000,1,210.000,0.959,0.000,0.000,0.602,0.800,1.000
130.000,33,access,14.000,46.000,0.028,5.600,-89.000,73.000,45.000,26.000,1,1,60.000,11.000,64.000,95.667,-60.000,-20.000,0.000,1,213.000,0.950,0.000,0.000,0.602,0.800,1.000
130.000,34,access,25.000,37.000,0.021,4.700,-71.000,50.000,56.000,22.000,1,1,31.000,28.000,57.000,95.667,-20.000,-20.000,0.000,1,210.000,0.958,0.000,0.000,0.602,0.800,1.000
130.000,35,access,21.000,50.000,0.014,5.000,-75.000,51.000,63.000,27.000,1,1,38.000,14.000,60.000,95.667,20.000,-20.000,0.000,1,222.000,0.951,0.000,0.000,0.602,0.800,1.000
130.000,36,access,15.000,50.000,0.022,7.000,-71.000,78.000,70.000,29.000,1,1,74.000,21.000,72.000,95.667,60.000,-20.000,0.000,1,217.000,0.954,0.000,0.000,0.602,0.800,1.000
130.000,37,access,32.000,48.000,0.015,5.800,-87.000,47.000,40.000,30.000,1,1,47.000,17.000,42.000,95.667,100.000,-20.000,0.000,1,222.000,0.953,0.000,0.000,0.602,0.800,1.000
130.000,38,access,32.000,45.000,0.012,6.500,-89.000,60.000,46.000,56.000,1,1,57.000,28.000,64.000,95.667,-100.000,20.000,0.000,1,217.000,0.955,0.000,0.000,0.602,0.800,1.000
130.000,39,access,19.000,54.000,0.010,7.400,-86.000,56.000,64.000,79.000,1,1,45.000,22.000,68.000,95.667,-60.000,20.000,0.000,1,220.000,0.951,0.000,0.000,0.602,0.800,1.000
130.000,40,access,17.000,37.000,0.027,4.700,-82.000,38.000,68.000,67.000,1,1,78.000,10.000,49.000,95.667,-20.000,20.000,0.000,1,215.000,0.956,0.000,0.000,0.602,0.800,1.000
130.000,41,access,34.000,56.000,0.027,8.600,-76.000,60.000,41.000,49.000,1,1,44.000,27.000,48.000,95.667,20.000,20.000,0.000,1,224.000,0.950,0.000,0.000,0.602,0.800,1.000
130.000,42,access,18.000,43.000,0.013,6.300,-65.000,65.000,79.000,41.000,1,1,56.000,31.000,42.000,95.667,60.000,20.000,0.000,1,220.000,0.958,0.000,0.000,0.602,0.800,1.000
130.000,43,access,37.000,26.000,0.020,3.600,-63.000,69.000,43.000,45.000,1,1,58.000,29.000,57.000,95.667,100.000,20.000,0.000,1,227.000,0.950,0.000,0.000,0.602,0.800,1.000
130.000,44,access,29.000,30.000,0.011,4.000,-66.000,53.000,44.000,74.000,1,1,56.000,29.000,41.000,95.667,-100.000,60.000,0.000,1,228.000,0.958,0.000,0.000,0.602,0.800,1.000
130.000,45,access,35.000,32.000,0.027,7.200,-78.000,56.000,43.000,50.000,1,1,75.000,18.000,50.000,95.667,-60.000,60.000,0.000,1,217.000,0.954,0.000,0.000,0.602,0.800,1.000
130.000,46,access,28.000,30.000,0.018,7.000,-69.000,45.000,77.000,48.000,1,1,49.000,35.000,43.000,95.667,-20.000,60.000,0.000,1,229.000,0.952,0.000,0.000,0.602,0.800,1.000
130.000,47,access,13.000,51.000,0.019,7.100,-76.000,79.000,66.000,63.000,1,1,56.000,36.000,79.000,95.667,20.000,60.000,0.000,1,214.000,0.952,0.000,0.000,0.602,0.800,1.000
130.000,48,access,19.000,26.000,0.014,6.600,-65.000,46.000,75.000,20.000,1,1,55.000,27.000,67.000,95.667,60.000,60.000,0.000,1,210.000,0.956,0.000,0.000,0.602,0.800,1.000
130.000,49,access,24.000,52.000,0.026,6.200,-80.000,50.000,65.000,22.000,1,1,69.000,12.000,64.000,95.667,100.000,60.000,0.000,1,229.000,0.950,0.000,0.000,0.602,0.800,1.000
135.000,0,core,725.000,12.000,0.001,2.200,-87.000,43.000,71.000,26.000,4,4,79.000,27.000,44.000,95.500,0.000,0.000,0.000,1,221.000,0.956,0.000,0.000,0.602,0.800,1.000
135.000,1,core,745.000,12.000,0.001,2.200,-61.000,53.000,76.000,21.000,4,4,44.000,36.000,53.000,95.500,50.000,0.000,0.000,1,214.000,0.956,0.000,0.000,0.602,0.800,1.000
135.000,2,core,780.000,6.000,0.001,4.600,-81.000,47.000,52.000,39.000,4,4,40.000,22.000,44.000,95.500,-50.000,0.000,0.000,1,224.000,0.955,0.000,0.000,0.602,0.800,1.000
135.000,3,core,872.000,13.000,0.001,2.300,-70.000,76.000,55.000,26.000,4,4,33.000,36.000,71.000,95.500,0.000,50.000,0.000,1,211.000,0.954,0.000,0.000,0.602,0.800,1.000
135.000,4,core,729.000,14.000,0.002,4.400,-88.000,69.000,44.000,65.000,4,4,69.000,17.000,42.000,95.500,0.000,-50.000,0.000,1,217.000,0.955,0.000,0.000,0.602,0.800,1.000
135.000,5,distribution,43.000,21.000,0.010,4.100,-85.000,35.000,40.000,20.000,3,3,68.000,10.000,56.000,95.500,100.000,0.000,0.000,1,225.000,0.951,0.000,0.000,0.602,0.800,1.000
135.000,6,distribution,63.000,23.000,0.014,5.300,-62.000,68.000,78.000,77.000,3,3,36.000,26.000,47.000,95.500,91.355,40.674,0.000,1,211.000,0.950,0.000,0.000,0.602,0.800,1.000
135.000,7,distribution,72.000,19.000,0.013,2.900,-65.000,53.000,69.000,68.000,3,3,30.000,14.000,65.000,95.500,66.913,74.314,0.000,1,229.000,0.958,0.000,0.000,0.602,0.800,1.000
135.000,8,distribution,52.000,29.000,0.008,3.900,-83.000,72.000,49.000,43.000,3,3,73.000,32.000,41.000,95.500,30.902,95.106,0.000,1,212.000,0.953,0.000,0.000,0.602,0.800,1.000
135.000,9,distribution,61.000,34.000,0.014,4.400,-73.000,48.000,40.000,22.000,3,3,32.000,17.000,55.000,95.500,-10.453,99.452,0.000,1,229.000,0.958,0.000,0.000,0.602,0.800,1.000
135.000,10,distribution,51.000,21.000,0.013,2.100,-82.000,55.000,75.000,55.000,3,3,73.000,38.000,67.000,95.500,-50.000,86.603,0.000,1,215.000,0.951,0.000,0.000,0.602,0.800,1.000
135.000,11,distribution,55.000,28.000,0.007,5.800,-68.000,43.000,43.000,79.000,3,3,56.000,26.000,67.000,95.500,-80.902,58.779,0.000,1,227.000,0.954,0.000,0.000,0.602,0.800,1.000
135.000,12,distribution,76.000,15.000,0.014,1.500,-61.000,64.000,66.000,43.000,3,3,56.000,10.000,60.000,95.500,-97.815,20.791,0.000,1,223.000,0.956,0.000,0.000,0.602,0.800,1.000
135.000,13,distribution,51.000,20.000,0.008,5.000,-62.000,47.000,57.000,48.000,3,3,32.000,16.000,43.000,95.500,-97.815,-20.791,0.000,1,219.000,0.954,0.000,0.000,0.602,0.800,1.000
135.000,14,distribution,57.000,20.000,0.014,4.000,-66.000,34.000,53.000,32.000,3,3,44.000,34.000,48.000,95.500,-80.902,-58.779,0.000,1,226.000,0.954,0.000,0.000,0.602,0.800,1.000
135.000,15,distribution,52.000,34.000,0.010,4.400,-69.000,73.000,78.000,44.000,3,3,53.000,12.000,63.000,95.500,-50.000,-86.603,0.000,1,212.000,0.959,0.000,0.000,0.602,0.800,1.000
135.000,16,distribution,71.000,16.000,0.010,4.600,-76.000,48.000,79.000,50.000,3,3,75.000,17.000,44.000,95.500,-10.453,-99.452,0.000,1,219.000,0.956,0.000,0.000,0.602,0.800,1.000
135.000,17,distribution,40.000,15.000,0.006,1.500,-64.000,45.000,78.000,44.000,3,3,42.000,39.000,49.000,95.500,30.902,-95.106,0.000,1,215.000,0.950,0.000,0.000,0.602,0.800,1.000
135.000,18,distribution,72.000,28.000,0.009,2.800,-87.000,64.000,46.000,34.000,3,3,49.000,22.000,62.000,95.500,66.913,-74.314,0.000,1,214.000,0.958,0.000,0.000,0.602,0.800,1.000
135.000,19,distribution,60.000,18.000,0.014,1.800,-69.000,40.000,67.000,60.000,3,3,76.000,13.000,45.000,95.500,91.355,-40.674,0.000,1,217.000,0.957,0.000,0.000,0.602,0.800,1.000
135.000,20,access,16.000,54.000,0.029,6.400,-81.000,75.000,48.000,59.000,1,1,50.000,15.000,53.000,95.500,-100.000,-100.000,0.000,1,215.000,0.958,0.000,0.000,0.602,0.800,1.000
135.000,21,access,37.000,56.000,0.024,9.600,-74.000,75.000,54.000,54.000,1,1,65.000,33.000,64.000,95.500,-60.000,-100.000,0.000,1,221.000,0.953,0.000,0.000,0.602,0.800,1.000
135.000,22,access,34.000,58.000,0.012,8.800,-77.000,40.000,64.000,27.000,1,1,42.000,17.000,42.000,95.500,-20.000,-100.000,0.000,1,217.000,0.959,0.000,0.000,0.602,0.800,1.000
135.000,23,access,12.000,46.000,0.025,8.600,-79.000,66.000,45.000,24.000,1,1,53.000,22.000,51.000,95.500,20.000,-100.000,0.000,1,217.000,0.952,0.000,0.000,0.602,0.800,1.000
135.000,24,access,17.000,26.000,0.026,4.600,-86.000,67.000,60.000,57.000,1,1,35.000,29.000,67.000,95.500,60.000,-100.000,0.000,1,210.000,0.952,0.000,0.000,0.602,0.800,1.000
135.000,25,access,31.000,46.000,0.011,7.600,-67.000,66.000,43.000,29.000,1,1,42.000,22.000,47.000,95.500,100.000,-100.000,0.000,1,228.000,0.951,0.000,0.000,0.602,0.800,1.000
135.000,26,access,37.000,28.000,0.022,6.800,-69.000,78.000,52.000,72.000,1,1,61.000,28.000,61.000,95.500,-100.000,-60.000,0.000,1,221.000,0.950,0.000,0.000,0.602,0.800,1.000
135.000,27,access,23.000,32.000,0.026,3.200,-80.000,38.000,50.000,73.000,1,1,41.000,27.000,61.000,95.500,-60.000,-60.000,0.000,1,212.000,0.954,0.000,0.000,0.602,0.800,1.000
135.000,28,access,24.000,28.000,0.013,5.800,-79.000,70.000,74.000,49.000,1,1,42.000,14.000,79.000,95.500,-20.000,-60.000,0.000,1,218.000,0.958,0.000,0.000,0.602,0.800,1.000
135.000,29,access,34.000,38.000,0.012,3.800,-81.000,77.000,59.000,47.000,1,1,57.000,22.000,55.000,95.500,20.000,-60.000,0.000,1,224.000,0.959,0.000,0.000,0.602,0.800,1.000
135.000,30,access,28.000,40.000,0.029,4.000,-76.000,42.000,66.000,24.000,1,1,75.000,25.000,56.000,95.500,60.000,-60.000,0.000,1,217.000,0.957,0.000,0.000,0.602,0.800,1.000
135.000,31,access,32.000,36.000,0.018,5.600,-66.000,38.000,78.000,45.000,1,1,75.000,21.000,42.000,95.500,100.000,-60.000,0.000,1,226.000,0.955,0.000,0.000,0.602,0.800,1.000
135.000,32,access,25.000,34.000,0.022,3.400,-84.000,47.000,59.000,53.000,1,1,53.000,37.000,68.000,95.500,-100.000,-20.000,0.000,1,219.000,0.956,0.000,0.000,0.602,0.800,1.000
135.000,33,access,19.000,46.000,0.015,6.600,-82.000,58.000,65.000,37.000,1,1,41.000,31.000,77.000,95.500,-60.000,-20.000,0.000,1,216.000,0.958,0.000,0.000,0.602,0.800,1.000
135.000,34,access,11.000,53.000,0.013,5.300,-74.000,35.000,69.000,52.000,1,1,57.000,35.000,70.000,95.500,-20.000,-20.000,0.000,1,213.000,0.951,0.000,0.000,0.602,0.800,1.000
135.000,35,access,16.000,51.000,0.015,6.100,-87.000,54.000,52.000,47.000,1,1,74.000,24.000,76.000,95.500,20.000,-20.000,0.000,1,214.000,0.959,0.000,0.000,0.602,0.800,1.000
135.000,36,access,19.000,28.000,0.019,2.800,-61.000,46.000,55.000,34.000,1,1,78.000,31.000,59.000,95.500,60.000,-20.000,0.000,1,213.000,0.951,0.000,0.000,0.602,0.800,1.000
135.000,37,access,19.000,34.000,0.026,6.400,-77.000,73.000,69.000,28.000,1,1,59.000,36.000,75.000,95.500,100.000,-20.000,0.000,1,216.000,0.956,0.000,0.000,0.602,0.800,1.000
135.000,38,access,21.000,54.000,0.021,5.400,-70.000,51.000,63.000,43.000,1,1,63.000,27.000,61.000,95.500,-100.000,20.000,0.000,1,217.000,0.952,0.000,0.000,0.602,0.800,1.000
135.000,39,access,29.000,56.000,0.029,8.600,-86.000,47.000,65.000,24.000,1,1,42.000,14.000,57.000,95.500,-60.000,20.000,0.000,1,220.000,0.951,0.000,0.000,0.602,0.800,1.000
135.000,40,access,11.000,55.000,0.026,9.500,-74.000,31.000,46.000,26.000,1,1,53.000,39.000,59.000,95.500,-20.000,20.000,0.000,1,228.000,0.950,0.000,0.000,0.602,0.800,1.000
135.000,41,access,19.000,54.000,0.022,8.400,-79.000,77.000,76.000,50.000,1,1,46.000,22.000,50.000,95.500,20.000,20.000,0.000,1,226.000,0.956,0.000,0.000,0.602,0.800,1.000
135.000,42,access,33.000,27.000,0.024,3.700,-84.000,63.000,66.000,76.000,1,1,74.000,32.000,79.000,95.500,60.000,20.000,0.000,1,229.000,0.956,0.000,0.000,0.602,0.800,1.000
135.000,43,access,33.000,40.000,0.025,5.000,-88.000,61.000,62.000,74.000,1,1,57.000,23.000,42.000,95.500,100.000,20.000,0.000,1,214.000,0.959,0.000,0.000,0.602,0.800,1.000
135.000,44,access,23.000,59.000,0.010,5.900,-64.000,70.000,66.000,51.000,1,1,68.000,23.000,66.000,95.500,-100.000,60.000,0.000,1,225.000,0.956,0.000,0.000,0.602,0.800,1.000
135.000,45,access,36.000,56.000,0.010,5.600,-68.000,78.000,69.000,77.000,1,1,34.000,38.000,51.000,95.500,-60.000,60.000,0.000,1,228.000,0.951,0.000,0.000,0.602,0.800,1.000
135.000,46,access,28.000,59.000,0.028,6.900,-67.000,68.000,48.000,33.000,1,1,75.000,15.000,46.000,95.500,-20.000,60.000,0.000,1,221.000,0.958,0.000,0.000,0.602,0.800,1.000
135.000,47,access,14.000,26.000,0.016,5.600,-78.000,64.000,51.000,51.000,1,1,50.000,12.000,49.000,95.500,20.000,60.000,0.000,1,227.000,0.952,0.000,0.000,0.602,0.800,1.000
135.000,48,access,19.000,54.000,0.015,8.400,-74.000,62.000,47.000,72.000,1,1,75.000,34.000,53.000,95.500,60.000,60.000,0.000,1,219.000,0.952,0.000,0.000,0.602,0.800,1.000
135.000,49,access,34.000,40.000,0.010,8.000,-87.000,74.000,51.000,71.000,1,1,57.000,20.000,57.000,95.500,100.000,60.000,0.000,1,211.000,0.958,0.000,0.000,0.602,0.800,1.000
140.000,0,core,761.000,8.000,0.002,4.800,-74.000,70.000,68.000,59.000,4,4,44.000,34.000,41.000,95.333,0.000,0.000,0.000,1,223.000,0.953,0.000,0.000,0.602,0.800,1.000
140.000,1,core,841.000,12.000,0.002,4.200,-77.000,72.000,74.000,57.000,4,4,47.000,33.000,42.000,95.333,50.000,0.000,0.000,1,217.000,0.952,0.000,0.000,0.602,0.800,1.000
140.000,2,core,700.000,11.000,0.001,3.100,-86.000,63.000,45.000,61.000,4,4,52.000,12.000,51.000,95.333,-50.000,0.000,0.000,1,222.000,0.953,0.000,0.000,0.602,0.800,1.000
140.000,3,core,712.000,6.000,0.002,0.600,-64.000,73.000,58.000,48.000,4,4,36.000,37.000,50.000,95.333,0.000,50.000,0.000,1,227.000,0.954,0.000,0.000,0.602,0.800,1.000
140.000,4,core,852.000,10.000,0.002,1.000,-63.000,50.000,44.000,37.000,4,4,53.000,10.000,70.000,95.333,0.000,-50.000,0.000,1,217.000,0.959,0.000,0.000,0.602,0.800,1.000
140.000,5,distribution,50.000,28.000,0.009,3.800,-85.000,52.000,63.000,30.000,3,3,43.000,29.000,75.000,95.333,100.000,0.000,0.000,1,224.000,0.955,0.000,0.000,0.602,0.800,1.000
140.000,6,distribution,43.000,32.000,0.007,4.200,-77.000,49.000,74.000,56.000,3,3,31.000,29.000,77.000,95.333,91.355,40.674,0.000,1,210.000,0.950,0.000,0.000,0.602,0.800,1.000
140.000,7,distribution,76.000,31.000,0.007,7.100,-82.000,42.000,59.000,47.000,3,3,39.000,26.000,61.000,95.333,66.913,74.314,0.000,1,218.000,0.958,0.000,0.000,0.602,0.800,1.000
140.000,8,distribution,54.000,33.000,0.011,4.300,-73.000,68.000,42.000,73.000,3,3,54.000,31.000,45.000,95.333,30.902,95.106,0.000,1,214.000,0.954,0.000,0.000,0.602,0.800,1.000
140.000,9,distribution,40.000,33.000,0.011,5.300,-68.000,59.000,53.000,59.000,3,3,45.000,25.000,71.000,95.333,-10.453,99.452,0.000,1,210.000,0.957,0.000,0.000,0.602,0.800,1.000
140.000,10,distribution,64.000,29.000,0.007,6.900,-61.000,76.000,45.000,45.000,3,3,77.000,18.000,45.000,95.333,-50.000,86.603,0.000,1,223.000,0.957,0.000,0.000,0.602,0.800,1.000
140.000,11,distribution,49.000,19.000,0.007,3.900,-71.000,35.000,64.000,20.000,3,3,70.000,25.000,61.000,95.333,-80.902,58.779,0.000,1,213.000,0.959,0.000,0.000,0.602,0.800,1.000
140.000,12,distribution,63.000,19.000,0.011,4.900,-74.000,32.000,76.000,23.000,3,3,31.000,39.000,69.000,95.333,-97.815,20.791,0.000,1,220.000,0.957,0.000,0.000,0.602,0.800,1.000
140.000,13,distribution,56.000,32.000,0.012,6.200,-80.000,64.000,41.000,59.000,3,3,57.000,34.000,65.000,95.333,-97.815,-20.791,0.000,1,216.000,0.952,0.000,0.000,0.602,0.800,1.000
140.000,14,distribution,43.000,29.000,0.012,4.900,-84.000,44.000,72.000,24.000,3,3,77.000,38.000,46.000,95.333,-80.902,-58.779,0.000,1,218.000,0.955,0.000,0.000,0.602,0.800,1.000
140.000,15,distribution,65.000,18.000,0.014,1.800,-71.000,62.000,43.000,44.000,3,3,40.000,14.000,58.000,95.333,-50.000,-86.603,0.000,1,214.000,0.953,0.000,0.000,0.602,0.800,1.000
140.000,16,distribution,74.000,20.000,0.012,5.000,-65.000,49.000,73.000,62.000,3,3,31.000,28.000,76.000,95.333,-10.453,-99.452,0.000,1,210.000,0.952,0.000,0.000,0.602,0.800,1.000
140.000,17,distribution,75.000,29.000,0.010,2.900,-69.000,69.000,55.000,52.000,3,3,66.000,38.000,74.000,95.333,30.902,-95.106,0.000,1,225.000,0.950,0.000,0.000,0.602,0.800,1.000
140.000,18,distribution,69.000,27.000,0.011,4.700,-81.000,52.000,53.000,23.000,3,3,67.000,10.000,73.000,95.333,66.913,-74.314,0.000,1,225.000,0.953,0.000,0.000,0.602,0.800,1.000
140.000,19,distribution,71.000,29.000,0.011,6.900,-75.000,58.000,59.000,55.000,3,3,31.000,28.000,76.000,95.333,91.355,-40.674,0.000,1,211.000,0.953,0.000,0.000,0.602,0.800,1.000
140.000,20,access,38.000,47.000,0.012,7.700,-71.000,35.000,79.000,66.000,1,1,69.000,20.000,50.000,95.333,-100.000,-100.000,0.000,1,216.000,0.956,0.000,0.000,0.602,0.800,1.000
140.000,21,access,34.000,28.000,0.018,3.800,-81.000,45.000,64.000,46.000,1,1,39.000,19.000,54.000,95.333,-60.000,-100.000,0.000,1,226.000,0.956,0.000,0.000,0.602,0.800,1.000
140.000,22,access,28.000,56.000,0.027,7.600,-79.000,76.000,46.000,78.000,1,1,59.000,39.000,65.000,95.333,-20.000,-100.000,0.000,1,217.000,0.952,0.000,0.000,0.602,0.800,1.000
140.000,23,access,38.000,27.000,0.026,3.700,-82.000,67.000,57.000,50.000,1,1,78.000,30.000,47.000,95.333,20.000,-100.000,0.000,1,228.000,0.957,0.000,0.000,0.602,0.800,1.000
140.000,24,access,12.000,41.000,0.026,6.100,-69.000,40.000,76.000,43.000,1,1,70.000,17.000,71.000,95.333,60.000,-100.000,0.000,1,213.000,0.953,0.000,0.000,0.602,0.800,1.000
140.000,25,access,16.000,32.000,0.013,4.200,-72.000,51.000,72.000,21.000,1,1,62.000,16.000,59.000,95.333,100.000,-100.000,0.000,1,215.000,0.952,0.000,0.000,0.602,0.800,1.000
140.000,26,access,21.000,58.000,0.029,9.800,-70.000,52.000,67.000,23.000,1,1,31.000,19.000,66.000,95.333,-100.000,-60.000,0.000,1,222.000,0.956,0.000,0.000,0.602,0.800,1.000
140.000,27,access,17.000,54.000,0.026,7.400,-72.000,39.000,49.000,27.000,1,1,62.000,33.000,68.000,95.333,-60.000,-60.000,0.000,1,225.000,0.956,0.000,0.000,0.602,0.800,1.000
140.000,28,access,24.000,44.000,0.012,7.400,-71.000,65.000,57.000,67.000,1,1,39.000,28.000,51.000,95.333,-20.000,-60.000,0.000,1,212.000,0.953,0.000,0.000,0.602,0.800,1.000
140.000,29,access,26.000,46.000,0.015,6.600,-80.000,55.000,77.000,78.000,1,1,37.000,20.000,69.000,95.333,20.000,-60.000,0.000,1,215.000,0.957,0.000,0.000,0.602,0.800,1.000
140.000,30,access,18.000,29.000,0.023,5.900,-86.000,49.000,72.000,71.000,1,1,32.000,23.000,56.000,95.333,60.000,-60.000,0.000,1,221.000,0.957,0.000,0.000,0.602,0.800,1.000
140.000,31,access,32.000,32.000,0.015,5.200,-61.000,71.000,79.000,41.000,1,1,73.000,31.000,46.000,95.333,100.000,-60.000,0.000,1,210.000,0.956,0.000,0.000,0.602,0.800,1.000
140.000,32,access,33.000,41.000,0.026,5.100,-64.000,34.000,58.000,61.000,1,1,54.000,16.000,42.000,95.333,-100.000,-20.000,0.000,1,225.000,0.950,0.000,0.000,0.602,0.800,1.000
140.000,33,access,18.000,42.000,0.026,7.200,-66.000,61.000,60.000,64.000,1,1,35.000,24.000,67.000,95.333,-60.000,-20.000,0.000,1,214.000,0.956,0.000,0.000,0.602,0.800,1.000
140.000,34,access,17.000,50.000,0.023,6.000,-62.000,61.000,43.000,24.000,1,1,58.000,17.000,78.000,95.333,-20.000,-20.000,0.000,1,218.000,0.953,0.000,0.000,0.602,0.800,1.000
140.000,35,access,38.000,55.000,0.024,8.500,-61.000,60.000,67.000,67.000,1,1,51.000,35.000,61.000,95.333,20.000,-20.000,0.000,1,214.000,0.954,0.000,0.000,0.602,0.800,1.000
140.000,36,access,21.000,37.000,0.018,3.700,-82.000,74.000,56.000,66.000,1,1,50.000,38.000,49.000,95.333,60.000,-20.000,0.000,1,215.000,0.959,0.000,0.000,0.602,0.800,1.000
140.000,37,access,35.000,42.000,0.017,6.200,-64.000,39.000,71.000,60.000,1,1,44.000,25.000,61.000,95.333,100.000,-20.000,0.000,1,212.000,0.953,0.000,0.000,0.602,0.800,1.000
140.000,38,access,31.000,39.000,0.012,3.900,-63.000,34.000,41.000,52.000,1,1,51.000,13.000,67.000,95.333,-100.000,20.000,0.000,1,219.000,0.955,0.000,0.000,0.602,0.800,1.000
140.000,39,access,27.000,26.000,0.019,2.600,-70.000,30.000,69.000,75.000,1,1,58.000,36.000,64.000,95.333,-60.000,20.000,0.000,1,225.000,0.951,0.000,0.000,0.602,0.800,1.000
140.000,40,access,21.000,26.000,0.019,4.600,-73.000,73.000,41.000,58.000,1,1,79.000,36.000,74.000,95.333,-20.000,20.000,0.000,1,226.000,0.959,0.000,0.000,0.602,0.800,1.000
140.000,41,access,30.000,54.000,0.028,5.400,-87.000,59.000,73.000,38.000,1,1,66.000,23.000,60.000,95.333,20.000,20.000,0.000,1,215.000,0.958,0.000,0.000,0.602,0.800,1.000
140.000,42,access,38.000,58.000,0.028,7.800,-74.000,73.000,68.000,54.000,1,1,46.000,11.000,47.000,95.333,60.000,20.000,0.000,1,226.000,0.954,0.000,0.000,0.602,0.800,1.000
140.000,43,access,19.000,42.000,0.018,4.200,-87.000,56.000,76.000,77.000,1,1,64.000,25.000,58.000,95.333,100.000,20.000,0.000,1,226.000,0.958,0.000,0.000,0.602,0.800,1.000
140.000,44,access,27.000,50.000,0.017,5.000,-82.000,36.000,73.000,26.000,1,1,38.000,27.000,72.000,95.333,-100.000,60.000,0.000,1,212.000,0.955,0.000,0.000,0.602,0.800,1.000
140.000,45,access,38.000,48.000,0.028,8.800,-84.000,41.000,57.000,54.000,1,1,52.000,36.000,61.000,95.333,-60.000,60.000,0.000,1,222.000,0.951,0.000,0.000,0.602,0.800,1.000
140.000,46,access,10.000,58.000,0.015,9.800,-70.000,51.000,76.000,37.000,1,1,48.000,10.000,73.000,95.333,-20.000,60.000,0.000,1,225.000,0.954,0.000,0.000,0.602,0.800,1.000
140.000,47,access,11.000,46.000,0.023,6.600,-84.000,58.000,74.000,25.000,1,1,50.000,10.000,78.000,95.333,20.000,60.000,0.000,1,228.000,0.958,0.000,0.000,0.602,0.800,1.000
140.000,48,access,17.000,54.000,0.012,7.400,-79.000,74.000,77.000,53.000,1,1,78.000,29.000,46.000,95.333,60.000,60.000,0.000,1,214.000,0.957,0.000,0.000,0.602,0.800,1.000
140.000,49,access,16.000,57.000,0.014,5.700,-65.000,38.000,46.000,45.000,1,1,30.000,20.000,56.000,95.333,100.000,60.000,0.000,1,226.000,0.952,0.000,0.000,0.602,0.800,1.000
145.000,0,core,826.000,12.000,0.002,4.200,-82.000,50.000,69.000,40.000,4,4,72.000,19.000,56.000,95.167,0.000,0.000,0.000,1,216.000,0.957,0.000,0.000,0.602,0.800,1.000
145.000,1,core,892.000,9.000,0.002,0.900,-82.000,47.000,42.000,25.000,4,4,65.000,19.000,55.000,95.167,50.000,0.000,0.000,1,223.000,0.951,0.000,0.000,0.602,0.800,1.000
145.000,2,core,731.000,9.000,0.002,1.900,-82.000,58.000,59.000,69.000,4,4,52.000,31.000,61.000,95.167,-50.000,0.000,0.000,1,223.000,0.950,0.000,0.000,0.602,0.800,1.000
145.000,3,core,763.000,8.000,0.001,3.800,-69.000,39.000,41.000,32.000,4,4,74.000,14.000,49.000,95.167,0.000,50.000,0.000,1,214.000,0.950,0.000,0.000,0.602,0.800,1.000
145.000,4,core,818.000,6.000,0.001,2.600,-64.000,73.000,42.000,66.000,4,4,46.000,24.000,67.000,95.167,0.000,-50.000,0.000,1,219.000,0.956,0.000,0.000,0.602,0.800,1.000
145.000,5,distribution,45.000,31.000,0.006,7.100,-82.000,53.000,69.000,24.000,3,3,53.000,10.000,75.000,95.167,100.000,0.000,0.000,1,218.000,0.957,0.000,0.000,0.602,0.800,1.000
145.000,6,distribution,55.000,27.000,0.014,5.700,-84.000,38.000,47.000,62.000,3,3,65.000,13.000,67.000,95.167,91.355,40.674,0.000,1,211.000,0.951,0.000,0.000,0.602,0.800,1.000
145.000,7,distribution,48.000,27.000,0.008,2.700,-72.000,50.000,58.000,32.000,3,3,46.000,22.000,77.000,95.167,66.913,74.314,0.000,1,224.000,0.959,0.000,0.000,0.602,0.800,1.000
145.000,8,distribution,65.000,21.000,0.006,5.100,-89.000,73.000,71.000,51.000,3,3,33.000,35.000,51.000,95.167,30.902,95.106,0.000,1,215.000,0.951,0.000,0.000,0.602,0.800,1.000
145.000,9,distribution,42.000,24.000,0.011,3.400,-62.000,71.000,43.000,71.000,3,3,41.000,25.000,43.000,95.167,-10.453,99.452,0.000,1,218.000,0.958,0.000,0.000,0.602,0.800,1.000
145.000,10,distribution,41.000,32.000,0.006,5.200,-62.000,76.000,54.000,76.000,3,3,46.000,34.000,49.000,95.167,-50.000,86.603,0.000,1,214.000,0.955,0.000,0.000,0.602,0.800,1.000
